Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds)
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9085949309210721,18:09,9:29,6.3963853295570665,288.01565043948136,96.05802476222965,156.20115266086697,2023-10-03-082352.gpx,569.0257953622829
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.412616310317208,22:34,10:29,5.782355285825822,321.8741121536273,150.94257401521713,159.93600337786313,2024-06-19-125649.gpx,628.9520167582334
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.024297842686409,45:06:00,11:14,5.410850521807634,599.0648210783837,145.09523700097017,165.97433903396654,2023-09-16-191230.gpx,673.9536939685095
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.898693341308586,18:52,9:23,6.421942545722214,300.04148644650655,78.03944454685572,157.0347332889807,2024-06-20-194818.gpx,563.0158289244492
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.1564724158664204,20:25,10:06,6.013968395192267,247.25040543806463,339.03740494490984,154.9557650510188,2024-06-13-162553.gpx,605.942250748823
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.8466895901636895,43:40:00,10:52,5.6755936764113875,586.0300206877143,211.07449970547685,155.08361670774687,2023-09-11-211315.gpx,652.0170043947219
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.0345048120941143,19:28,9:41,6.1953476403480305,243.51217789621847,340.0005398605637,159.04414621805554,2024-06-11-164323.gpx,580.7996558478675
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,1.9212583118628812,22:34,10:29,5.648814588018041,322.00718807745244,151.16471186124923,159.94438632641388,2024-06-19-125649.gpx,629.0017785629059
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.54851169957109,25:55:00,9:50,6.027181287470613,397.18248724249054,133.02298954169072,157.1327633270648,2023-10-02-092101.gpx,589.9636314733452
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.243762858091215,41:58:00,10:23,5.823499183214412,592.0309462417472,167.02535645384964,149.00954623574452,2023-09-09-185703.gpx,623.021801668913
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,3.8809044863166156,44:23:00,11:05,5.2580856728949685,591.928077301513,218.87551369654244,156.64848514560902,2023-08-14-190717.gpx,664.8815222879175
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.9000127474829513,45:06:00,11:14,5.3237217096341585,599.1937527010814,144.8431302677241,165.94522921460407,2023-09-16-191230.gpx,673.8325838805165
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.061055276421129,43:40:00,10:52,5.413283669730211,586.0926383744679,210.95364395834903,154.89259695237286,2023-09-11-211315.gpx,652.0241320949491
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.3407665395925292,34:01:00,9:58,6.156450959289626,510.92574096916127,160.08034558652753,165.2209218489077,2023-09-27-185128.gpx,597.8984356968687
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.2393852617550407,24:06:00,11:25,5.27468645811631,315.089786700118,81.98360250181406,156.9114339701785,2024-06-13-162503.gpx,685.0012610703004
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.2689506034114535,25:08:00,11:11,5.144422402688496,332.0615760648398,134.0659723460177,149.04924137402963,2023-08-02-211805.gpx,670.8688067435693
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.0078185718287442,18:52,9:23,6.2560136765163605,300.05958839960033,78.0700172338513,157.06228110848568,2024-06-20-194818.gpx,562.9697916352222
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.0747317637507803,24:06:00,11:25,5.106513586814224,314.999007774622,81.94527914928344,156.76868688715712,2024-06-13-162503.gpx,684.8711929592106
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.849453850081064,28:49:00,10:07,5.933300757820808,429.1550184698647,138.88858339699422,156.76814510691784,2023-09-25-183732.gpx,606.947244866232
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.0014320045762171076,0:01,,5.609807884974263,-0.08776093874453078,0.07114239880472341,152.1202391183514,2024-06-11-170300.gpx,627.2673669932728
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,2.016733914347126,20:38,10:47,5.559663088192265,284.90047265837404,107.02431881597154,142.11429457388905,2023-08-06-104332.gpx,646.8533704536031
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.641570530862892,21:09,11:47,5.247869415185416,276.1603048957594,94.98955786818647,156.75704631111813,2023-11-26-161412.gpx,707.0008986011686
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.0794280203069544,25:52:00,12:01,5.135103595571354,318.1887350382577,111.97995422169195,156.75448180567903,2023-07-27-202935.gpx,720.871714791134
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,1.9717252507988783,24:06:00,11:25,5.30432641227333,315.1056075456854,82.10594329480271,156.6241139096869,2024-06-13-162503.gpx,684.9276290440811
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.7547688673038848,20:38,10:47,5.595876364236238,285.01352336303296,106.96622914998989,142.07506826647975,2023-08-06-104332.gpx,646.8691957354567
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.959495365587321,43:40:00,10:52,5.597147792724252,586.0169772496323,211.11672796369106,155.00727022370776,2023-09-11-211315.gpx,651.9494148741628
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5065057543196847,25:55:00,9:50,6.206603144233552,396.9348054188782,132.87650885542823,157.01477136944072,2023-10-02-092101.gpx,590.0490983998984
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.2155219078566395,43:40:00,10:52,5.528905700655873,586.1088963527951,211.01903458398482,154.85949543806814,2023-09-11-211315.gpx,651.9284721115191
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.1551004090146275,24:06:00,11:25,5.238401137506031,314.96613075518377,82.0001498624644,156.54090990274483,2024-06-13-162503.gpx,685.2383491556724
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.3533416278702,25:52:00,12:01,4.984482424832542,318.1609839230535,111.95171589700637,156.64598603786925,2023-07-27-202935.gpx,721.1306801740036
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.2637700972208608,25:08:00,11:11,5.482424647981255,332.0131239993934,134.12079282736278,149.05710599559592,2023-08-02-211805.gpx,671.2145479584393
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.234714102329717,34:07:00,10:13,6.089903674988962,496.019597807778,176.975485882411,165.05758093123643,2023-08-11-201935.gpx,613.0483397102375
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.3013080020882213,34:01:00,9:58,6.049391421675608,511.05039734112455,159.8898950794579,165.0734951375442,2023-09-27-185128.gpx,598.0312763386903
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.0740242682798335,41:58:00,10:23,5.803364812435466,591.9993347938371,166.79973038990641,149.00583639947698,2023-09-09-185703.gpx,622.9150405090219
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.343050524612797,22:25,9:50,6.192909129727951,337.0171633804692,106.90566740958505,174.11382219541088,2023-09-26-204557.gpx,590.0818580513915
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.915541815597041,43:40:00,10:52,5.517911797057461,585.8353126564245,210.9817568532112,154.96183539617795,2023-09-11-211315.gpx,651.8769017153866
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.7926954126021055,28:49:00,10:07,5.876438137997123,428.8955588216054,138.8901078861442,156.7956058181176,2023-09-25-183732.gpx,606.9791918471337
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7564048603510969,21:09,11:47,5.0475825189009385,275.9683958650023,94.80246722081459,156.64765671329923,2023-11-26-161412.gpx,706.9211393308854
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8738325856426203,20:38,10:47,5.739957847521857,284.914935603646,106.9783617897268,142.011664026588,2023-08-06-104332.gpx,647.0785673139624
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.870121252459236,45:06:00,11:14,5.4466548970754,598.8249348843225,144.93097711486413,165.97779261698554,2023-09-16-191230.gpx,674.033532305094
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.3753573245451203,25:08:00,11:11,5.440615988268357,332.09044748467323,134.14139392851447,148.94211378077586,2023-08-02-211805.gpx,671.0208772429261
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.070559113366356,29:30:00,9:31,6.197171941898483,467.02494855651577,145.03396887543153,160.98335853171793,2023-10-08-120433.gpx,570.9698643008606
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.4496878893136063,22:25,9:50,6.140350121227238,337.1215865575551,107.00978331799085,173.94118071310368,2023-09-26-204557.gpx,590.1437506153383
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9205213204553793,20:38,10:47,5.360892240265554,284.96535791716775,107.11266270108102,141.94752983693064,2023-08-06-104332.gpx,646.9756725930245
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.130937541099772,44:01:00,10:54,5.682347741863263,594.9916322694882,167.13527406398913,154.00462419845326,2023-09-06-192913.gpx,653.996717323232
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,1.955716812402351,20:25,10:06,5.875812078770202,247.4271873880301,338.9638215550956,154.9938879030243,2024-06-13-162553.gpx,605.8684795887524
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.0193936073569074,25:52:00,12:01,4.947181250524927,317.97623821790535,111.99992955001342,156.6633993343686,2023-07-27-202935.gpx,721.0466500349576
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8479359596164286,20:38,10:47,5.601584022444025,285.04691955227634,107.08299786913759,142.04541627956533,2023-08-06-104332.gpx,647.0137839692405
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.075800094999488,25:52:00,12:01,5.102785949558759,317.92784854993704,112.05927731544723,156.60033064149627,2023-07-27-202935.gpx,721.0717515638169
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.151581238528141,43:40:00,10:52,5.4998511688322145,586.091401659187,211.02475937690556,155.01031452088134,2023-09-11-211315.gpx,651.894403754736
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.394959291342491,24:14:00,10:23,5.849773785629585,353.93943960805916,130.88660877694844,144.78732030650525,2023-08-09-194525.gpx,622.9150456767369
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.2364378486007936,29:30:00,9:31,6.174533270901821,467.00116600371706,144.81883534609864,161.1610502348308,2023-10-08-120433.gpx,570.9389856531698
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.4327851639952907,34:07:00,10:13,6.062312910305073,495.8118363664513,177.15370183821886,165.1517591806426,2023-08-11-201935.gpx,613.1410908577766
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.2390976216591194,22:25,9:50,6.196633363667894,337.00748189475536,107.14231777879955,173.78428085943105,2023-09-26-204557.gpx,589.946721651347
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.2639685325807184,24:14:00,10:23,5.748526411384421,353.82334417178174,131.06526285801667,144.93795240519827,2023-08-09-194525.gpx,623.0585468464834
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.080015150065492,43:40:00,10:52,5.573278649338811,586.2144671719502,210.96744021150425,154.9274438612521,2023-09-11-211315.gpx,651.8473032135138
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,3.978617906146921,41:58:00,10:23,5.698759833919691,591.9521341866213,167.06321927774226,149.17158991679773,2023-09-09-185703.gpx,622.8729632923083
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7080876173183546,21:09,11:47,5.20044745534578,275.9703714642937,95.04379014866169,156.7319327705551,2023-11-26-161412.gpx,706.8626695018309
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.2156389623355004,24:06:00,11:25,5.3272552818890775,315.0183504193329,82.0537285037584,156.62760395256433,2024-06-13-162503.gpx,685.017550488128
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8709985847802881,18:09,9:29,6.271906446115046,288.09210421987495,95.9750733436114,156.03879933295062,2023-10-03-082352.gpx,568.8601868932352
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,1.940673563551034,25:52:00,12:01,4.851304835408804,318.0678576087243,111.86387973523128,156.51271742176948,2023-07-27-202935.gpx,720.915016597323
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.299404045202358,24:06:00,11:25,5.256616579495952,315.0962156561244,81.99173982586625,156.58839198993914,2024-06-13-162503.gpx,684.9432669461163
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.014051097975913,20:25,10:06,6.0837035595141,247.25227968345934,339.0150311671698,155.01255365370523,2024-06-13-162553.gpx,605.9450040209928
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8140511403456783,20:38,10:47,5.609414827555987,285.21949996170923,106.86481783454691,141.95854680484325,2023-08-06-104332.gpx,646.8053461171995
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.1768046751582966,20:04,9:52,5.930740348118606,302.2847348088822,92.83353610392774,156.651305911393,2024-06-11-164314.gpx,592.0335574341459
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.4408604631983337,24:14:00,10:23,5.778231331942908,353.9887076444507,131.06750490765566,144.8622261049532,2023-08-09-194525.gpx,623.0390991545763
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.5381496660512544,34:01:00,9:58,5.973899622273867,510.9815939148873,159.99787826894686,165.09754984624308,2023-09-27-185128.gpx,598.0766028777579
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8415214722452615,18:09,9:29,6.410448408008316,288.00400669752196,95.94197418749125,156.0458062508127,2023-10-03-082352.gpx,569.0063954260293
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.038044514612588,44:01:00,10:54,5.461723974343415,595.1415304547018,166.9588434275228,153.85744093813312,2023-09-06-192913.gpx,654.0435343938188
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.700066878336684,25:55:00,9:50,6.100076754594822,396.96842577884763,133.04723197815278,156.99728266585285,2023-10-02-092101.gpx,589.7975847416815
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.9132399425970865,19:28,9:41,6.224586575411994,243.34836314204844,340.05727553875494,158.99828506774898,2024-06-11-164323.gpx,581.2728934907307
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.146556601703019,44:01:00,10:54,5.629288900979503,595.0806834551387,166.96123994084374,154.1737544880246,2023-09-06-192913.gpx,653.9872981043245
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.4118227945345416,34:01:00,9:58,5.968268506646874,510.8847606948264,159.8875861154741,164.97455407685285,2023-09-27-185128.gpx,597.8723640350978
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.5500890427495397,36:06:00,10:45,5.534355082342844,500.0719327344448,189.9762623487816,158.05531562291233,2023-08-03-194206.gpx,644.9802902046661
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.969272074636997,45:06:00,11:14,5.305960310066433,599.1697686717458,145.06522084960164,166.09601640678568,2023-09-16-191230.gpx,673.956317119015
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.906223023908147,28:49:00,10:07,5.792598255252825,429.1170694686063,138.94722199414488,156.74559054771785,2023-09-25-183732.gpx,607.0295997261412
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.4063167998677986,36:06:00,10:45,5.405331751398035,499.95985245456245,190.0771115482383,157.9908374102113,2023-08-03-194206.gpx,645.0143836571444
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8830357904818635,31:27:00,10:25,5.640706713219882,457.00871858441786,146.0608751234901,165.02890534727487,2023-10-04-095707.gpx,625.0185474366965
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,3.8062098640434936,44:23:00,11:05,5.441960634924863,592.0442351570207,219.1421508975471,156.61927999602418,2023-08-14-190717.gpx,665.2017983300971
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1008184751553167,25:52:00,12:01,5.278363882056958,318.22310620981,112.15525782342668,156.77462589188536,2023-07-27-202935.gpx,721.0268640716771
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.037530452179697825,0:01,,5.8098519926322,0.10303968517221095,-0.07352561306139944,152.0429070377474,2024-06-11-170300.gpx,627.2657457339653
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.1700470193045502,22:25,9:50,6.172916272310161,336.8828701417275,106.93392826204176,174.0646025831091,2023-09-26-204557.gpx,589.9325919946542
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.8734037605969496,20:04,9:52,6.060371863355119,302.0350307130803,93.05388343383198,156.567892228329,2024-06-11-164314.gpx,591.8660643035422
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.3258844108391523,34:01:00,9:58,6.065208217567529,511.27079181548004,159.99166469752603,164.96978316931472,2023-09-27-185128.gpx,598.0416770128932
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,1.925863067064962,25:52:00,12:01,4.8785166947249925,318.0036787436174,111.96115033016281,156.5602619369986,2023-07-27-202935.gpx,721.1249764605332
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.0317838967771626,18:52,9:23,6.521541458246843,300.186847022397,77.95719208279182,156.86552624761012,2024-06-20-194818.gpx,562.9970322438578
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.902349672070467,19:41,9:49,6.3140702721884345,294.9920808964098,77.06562220973134,143.90632160703808,2024-06-16-175103.gpx,589.0833603687425
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.9968647009867952,31:27:00,10:25,5.668793532583075,457.1163922979127,145.81348565063251,164.98013890650276,2023-10-04-095707.gpx,624.9689089932392
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.124048635046793,25:52:00,12:01,5.065369284155027,318.0349617120883,112.00939940878797,156.4715703549448,2023-07-27-202935.gpx,721.0334158265406
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9823029439056414,20:38,10:47,5.623645299339636,284.92194362637014,107.0235669462359,142.162216509783,2023-08-06-104332.gpx,646.9851163799507
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8457807719994732,18:09,9:29,6.380383303579122,288.079283615005,95.91326881660018,155.96930457902084,2023-10-03-082352.gpx,568.9929949170578
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.1739758034959715,19:28,9:41,6.264708231684208,243.5880362777503,340.0646264541031,159.0070727811092,2024-06-11-164323.gpx,581.0257293226944
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.89682956151282,43:40:00,10:52,5.64617243280752,586.0576889419885,211.02813763770857,154.9301835409357,2023-09-11-211315.gpx,652.0588533155893
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.11130610561964965,0:01,,5.648504193279573,-0.08956876554121364,-0.016538139985005407,152.15746446349956,2024-06-11-170300.gpx,627.2500238774586
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.448014591088172,24:14:00,10:23,5.789983877263699,353.89387958775364,131.01435066676794,145.05617317454605,2023-08-09-194525.gpx,623.0727066957111
